epoch,epoch,time,learning_rate,total,data,pde,bc,val_mse,val_rel_l2,val_pde
10,10,20.62856936454773,0.001,0.02105401394267877,0.0185631413012743,0.0024907160239915054,1.5680884549359083e-07,0.001107322401367128,0.13717971742153168,"tensor(27.1347, device='cuda:0')"
11,11,22.17508554458618,0.001,0.022327165678143503,0.01978985741734505,0.0025371406848231953,1.6779301361680155e-07,0.0012325288844294846,0.17572706192731857,"tensor(30.4343, device='cuda:0')"
12,12,23.233689308166504,0.001,0.02399346021314462,0.02138345924516519,0.0026097566277409594,2.444601174526421e-07,0.0010564326657913625,0.13519813120365143,"tensor(23.6517, device='cuda:0')"
13,13,24.86750364303589,0.001,0.019082706545790036,0.016561971604824068,0.0025205738997707765,1.611640968235406e-07,0.0007920840580482036,0.116433534771204,"tensor(27.3758, device='cuda:0')"
14,14,26.498393297195435,0.001,0.01699155612538258,0.014512658677995205,0.002478756266646087,1.4131426458637483e-07,0.0006459544529207051,0.12169446423649788,"tensor(28.6660, device='cuda:0')"
15,15,27.603322982788086,0.001,0.01749464701861143,0.014962124017377695,0.0025323633880664905,1.5976341434983018e-07,0.0006278805085457861,0.11504463851451874,"tensor(28.3949, device='cuda:0')"
16,16,29.32253670692444,0.001,0.017008723691105843,0.014474788246055444,0.0025337840430438518,1.514141269846429e-07,0.0004959116922691464,0.1083374060690403,"tensor(29.1884, device='cuda:0')"
17,17,30.911357164382935,0.001,0.014572450332343579,0.012057464942336083,0.0025148339569568633,1.5151498521011792e-07,0.0005628492508549243,0.10466624051332474,"tensor(26.3402, device='cuda:0')"
18,18,32.590505599975586,0.001,0.013613637536764145,0.01112640326221784,0.0024871000243971747,1.3424273959117272e-07,0.0003367720782989636,0.08467244356870651,"tensor(27.7862, device='cuda:0')"
19,19,34.28016519546509,0.001,0.012683032577236493,0.010188498658438523,0.0024943989391128223,1.348283764931087e-07,0.0003528108645696193,0.08868919685482979,"tensor(26.8338, device='cuda:0')"
20,20,35.37597107887268,0.001,0.012829239790638288,0.010413497655342023,0.002415616763755679,1.253134238747104e-07,0.00037255331699270755,0.10181452706456184,"tensor(30.6106, device='cuda:0')"
21,21,36.48206663131714,0.001,0.011939454823732376,0.009490886703133583,0.002448435158779224,1.3277501409447723e-07,0.000230825346079655,0.07681998237967491,"tensor(28.1848, device='cuda:0')"
22,22,38.18780493736267,0.001,0.010151861732204755,0.007694981278230747,0.0024567508604377507,1.2945828160582095e-07,0.00022953504230827093,0.07202989608049393,"tensor(26.2843, device='cuda:0')"
23,23,39.9002845287323,0.001,0.010268284442524115,0.007891620229929685,0.0023765455776204665,1.1860790560073534e-07,0.0002076972959912382,0.07338486611843109,"tensor(29.3569, device='cuda:0')"
24,24,41.0004141330719,0.001,0.010071382361153762,0.007746340800076723,0.002324914699420333,1.2693656448921804e-07,0.00017899383237818256,0.06339405104517937,"tensor(26.8294, device='cuda:0')"
25,25,42.72128653526306,0.001,0.009715034936865171,0.007369556929916143,0.002345356422786911,1.214653939503781e-07,0.00017886178829940036,0.06306568905711174,"tensor(25.6736, device='cuda:0')"
26,26,45.20768356323242,0.001,0.009082656757285198,0.006745119082430999,0.0023374158578614392,1.216798622749593e-07,0.00014880968228681013,0.061910148710012436,"tensor(29.0081, device='cuda:0')"
27,27,46.90800070762634,0.001,0.008488175955911477,0.006207909372945627,0.002280142670497298,1.2388085745366577e-07,0.00019748039630940184,0.07460840046405792,"tensor(27.6497, device='cuda:0')"
28,28,48.00297427177429,0.001,0.008784370279560487,0.006594996526837349,0.0021892484355097016,1.2536393777888104e-07,0.0001479867860325612,0.06004449911415577,"tensor(26.2905, device='cuda:0')"
29,29,49.75131630897522,0.001,0.007981308953215678,0.005811738967895508,0.002169452879267434,1.1718834874348735e-07,0.00013435495930025354,0.058921415358781815,"tensor(27.9578, device='cuda:0')"
30,30,51.43222761154175,0.001,0.008235653458784024,0.006073244226475556,0.002162289091696342,1.2000474024868406e-07,0.0001458887054468505,0.06023404560983181,"tensor(27.6113, device='cuda:0')"
31,31,52.51762580871582,0.001,0.007808019376049439,0.005688064110775788,0.002119841519743204,1.1371145802741012e-07,0.0001249114066013135,0.0535274725407362,"tensor(25.8013, device='cuda:0')"
32,32,54.13383626937866,0.001,0.00706449036176006,0.004969164077192545,0.0020952107772851986,1.154518670887228e-07,0.00012531222455436364,0.05395595543086529,"tensor(24.3091, device='cuda:0')"
