epoch,epoch,time,learning_rate,total,data,pde,bc,val_mse,val_rel_l2,val_pde
0,0,5.156723737716675,0.001,0.06749834723981983,0.04147759339514565,0.0260207542806124,0.0,0.001484690685174428,0.08529739454388618,"tensor(0.0447, device='cuda:0')"
1,1,8.728696346282959,0.001,0.02936258758847595,0.023989165776429025,0.005373421795534115,0.0,0.0003950308328057872,0.04019169392995536,"tensor(0.0448, device='cuda:0')"
2,2,13.286453008651733,0.001,0.029505147664735082,0.02452659192131766,0.0049785556534225955,0.0,0.0019861684559145942,0.09326661378145218,"tensor(0.1033, device='cuda:0')"
3,3,17.73158049583435,0.001,0.023831180465268963,0.02003111360687102,0.003800066836931287,0.0,0.0002589037130746874,0.035396473249420524,"tensor(0.0132, device='cuda:0')"
4,4,22.58876609802246,0.001,0.02464734418119522,0.02108261794353842,0.0035647261406440314,0.0,0.0010024656148743816,0.06685907393693924,"tensor(0.0159, device='cuda:0')"
5,5,27.417659282684326,0.001,0.021730055708887308,0.018507525215836915,0.003222530514517046,0.0,0.0009134821048064623,0.06716688955202699,"tensor(0.0174, device='cuda:0')"
6,6,31.737237215042114,0.001,0.023443112906121406,0.020002341664112206,0.003440771265539955,0.0,0.0011471083635115065,0.0723162405192852,"tensor(0.0745, device='cuda:0')"
7,7,35.93343162536621,0.001,0.022307386958694206,0.019069831266814302,0.0032375558021029206,0.0,0.0005950083868810907,0.054823617450892925,"tensor(0.0232, device='cuda:0')"
8,8,39.97241020202637,0.001,0.02210005288877597,0.018776836098297268,0.003323216799147929,0.0,0.0006173982656036969,0.051302054431289434,"tensor(0.0114, device='cuda:0')"
9,9,43.804829359054565,0.001,0.020213530990063934,0.01738763979061487,0.0028258911689003625,0.0,0.0025360981380799785,0.10591933177784085,"tensor(0.0706, device='cuda:0')"
10,10,47.37409949302673,0.001,0.019008372593274776,0.01636150670865326,0.002646865804947199,0.0,0.0002786063778330572,0.036825907649472356,"tensor(0.0141, device='cuda:0')"
11,11,50.92447471618652,0.001,0.019170568301507557,0.01656193576145468,0.0026086325957836148,0.0,0.000991713663097471,0.06238106149248779,"tensor(0.0322, device='cuda:0')"
12,12,54.90864944458008,0.001,0.02149954197122484,0.018486524525871302,0.0030130173706330674,0.0,0.00028834423756052274,0.03774594934657216,"tensor(0.0171, device='cuda:0')"
13,13,58.96208930015564,0.001,0.02048140563440661,0.017585963985043848,0.0028954416654627534,0.0,0.00033061821704905014,0.03759088856168091,"tensor(0.0327, device='cuda:0')"
14,14,62.76241207122803,0.001,0.019275511687634684,0.01654596871148187,0.0027295429906015224,0.0,0.0003835752868326381,0.04333754046820104,"tensor(0.0149, device='cuda:0')"
15,15,66.76051306724548,0.001,0.019505468259915604,0.016751983411055296,0.0027534848682628614,0.0,0.00020784760727110552,0.03202355117537081,"tensor(0.0085, device='cuda:0')"
16,16,70.75816440582275,0.001,0.020209707306526232,0.017491996750658285,0.002717710551326923,0.0,9.252390100300545e-05,0.022615700610913336,"tensor(0.0150, device='cuda:0')"
17,17,75.44051504135132,0.001,0.0172798976942844,0.015004749512233843,0.0022751481428326284,0.0,3.81807665235101e-05,0.014088472467847168,"tensor(0.0106, device='cuda:0')"
18,18,79.18289279937744,0.001,0.016600671997095678,0.014352733434461955,0.0022479384800696625,0.0,7.022758381936e-05,0.018967088079079986,"tensor(0.0178, device='cuda:0')"
19,19,83.06556177139282,0.001,0.02246859129716424,0.0194163487973154,0.0030522424110924784,0.0,0.0010039389235316776,0.07208541873842478,"tensor(0.0638, device='cuda:0')"
20,20,87.18368935585022,0.001,0.01847338311189244,0.015834677399710773,0.0026387058149739203,0.0,6.043404823685705e-05,0.019040429615415633,"tensor(0.0117, device='cuda:0')"
21,21,91.50790548324585,0.001,0.0195337710803018,0.016757180025893534,0.002776591100231315,0.0,0.00023558568136650138,0.03315801965072751,"tensor(0.0113, device='cuda:0')"
22,22,95.92967128753662,0.001,0.017439326175640448,0.015063334543733521,0.0023759916529607636,0.0,0.0006150005283416249,0.05234899744391441,"tensor(0.0094, device='cuda:0')"
23,23,100.05803394317627,0.001,0.01948132272809744,0.016912486869841814,0.0025688358801351,0.0,0.0007076390975271352,0.05429728841409087,"tensor(0.0529, device='cuda:0')"
24,24,104.21183896064758,0.001,0.016995740734067157,0.014709352284458512,0.002286388450434286,0.0,0.001199435762828216,0.07168109761551023,"tensor(0.0146, device='cuda:0')"
25,25,108.68957209587097,0.001,0.01869235959908007,0.016205585984420692,0.002486773611356815,0.0,0.00017655411193118198,0.029730150010436773,"tensor(0.0173, device='cuda:0')"
26,26,112.91046094894409,0.001,0.014906768568177173,0.012844332341923781,0.0020624362299687736,0.0,0.0002477684429322835,0.0334828922059387,"tensor(0.0306, device='cuda:0')"
27,27,117.0926730632782,0.001,0.01791487325062143,0.015396628720382003,0.002518244632206038,0.0,0.00029936286773590837,0.037254466442391276,"tensor(0.0158, device='cuda:0')"
28,28,121.09019160270691,0.001,0.01476883576813002,0.012815716022506673,0.0019531197790617902,0.0,4.80800638342771e-05,0.015959226991981268,"tensor(0.0167, device='cuda:0')"
29,29,125.14974451065063,0.001,0.014184079829814797,0.012325601642356908,0.0018584782035578808,0.0,0.00010463028911544825,0.023195751360617578,"tensor(0.0129, device='cuda:0')"
30,30,129.40530943870544,0.001,0.015077135063285101,0.01310502513186306,0.0019721098785810435,0.0,9.556745862937532e-05,0.020243356586433947,"tensor(0.0208, device='cuda:0')"
